UserId,product_list
10469,"[11659092, 12407028, 11659004, 11360688, 11360668, 12658000, 12371282, 11360758, 12371276, 11149198]"
10488,"[11360662, 11652758, 11659004, 11360688, 11360668, 12658000, 12371282, 11360758, 12371276, 11149198]"
10493,"[11407278, 12658588, 13038816, 11659004, 11360688, 11360668, 12658000, 12371282, 11360758, 12371276]"
10496,"[12407382, 11139192, 11407226, 11658990, 11659310, 11659314, 11659936, 12371314, 12406882, 12407380]"
10498,"[12658516, 11659004, 11360688, 11360668, 12658000, 12371282, 11360758, 12371276, 11149198, 11147534]"
10505,"[11659450, 12407014, 12407384, 13039496, 13039532, 13039548, 13039580, 11659004, 11360688, 11360668]"
10522,"[11360780, 11659204, 11659624, 11659632, 12360448, 12407392, 12407398, 12658350, 13039902, 11659004]"
10529,"[12407512, 11659052, 12658260, 12658296, 11659004, 11360688, 11360668, 12658000, 12371282, 11360758]"
10551,"[12407202, 13039020, 13039042, 11659004, 11360688, 11360668, 12371282, 12658000, 11360758, 12371276]"
10557,"[11603772, 11659004, 11360688, 11360668, 12371282, 12658000, 11360758, 12371276, 11149198, 11147534]"
10565,"[12658202, 12658212, 12658214, 12658344, 12658380, 12658482, 12658618, 11659004, 11360688, 11360668]"
10575,"[12657538, 12657802, 11360848, 11659334, 12406972, 11659004, 11360688, 11360668, 11360758, 12371282]"
10577,"[12995872, 13038874, 13039052, 13039442, 13039448, 13039524, 11659004, 11360688, 11360668, 11360758]"
10597,"[12657638, 11659004, 11360688, 11360668, 11360758, 12371282, 12658000, 12371276, 11407170, 11149198]"
10599,"[11659024, 12407452, 12407454, 12407814, 12658320, 12658404, 11659004, 11360688, 11360668, 11360758]"
10609,"[12657724, 11659004, 11360688, 11360668, 11360758, 12371282, 12658000, 12371276, 11407170, 11149198]"
10633,"[11460910, 11659332, 11659552, 11659556, 11360688, 11360668, 11659004, 11360758, 12371282, 12658000]"
10643,"[11659576, 12371378, 12407798, 11360688, 11360668, 11659004, 11360758, 12371282, 12658000, 12371276]"
10650,"[12322662, 13038826, 11360688, 11360668, 11659004, 11360758, 12371282, 12658000, 12371276, 11407170]"
10656,"[11659632, 12658184, 12658512, 11360688, 11360668, 11659004, 11360758, 12371282, 12658000, 12371276]"
10664,"[11460730, 12360390, 12407500, 12407826, 11360688, 11360668, 11659004, 11360758, 12371282, 12658000]"
10709,"[11361056, 11360688, 11360668, 11659004, 11360758, 11407170, 12371282, 12658000, 12371276, 11147548]"
10751,"[11461040, 12406950, 12407484, 12988610, 12988612, 12988614, 11360668, 11360688, 11360758, 11407170]"
10763,"[13038820, 13038826, 13038830, 13039556, 11360668, 11360688, 11360758, 11407170, 11659004, 11147548]"
10778,"[12657636, 11360668, 11360688, 11360758, 11407170, 11659004, 11147548, 11360756, 12658000, 11147546]"
10786,"[11407262, 12407394, 11360758, 11360668, 11360688, 11407170, 11659004, 11360756, 11147548, 11147546]"
10795,"[11659242, 11659490, 11659914, 11659958, 12406926, 12407400, 12407512, 12657782, 12658502, 13038820]"
10800,"[12407042, 11360758, 11360668, 11360688, 11407170, 11659004, 11360756, 11147548, 11407262, 11147546]"
10837,"[13039498, 13039618, 11407170, 11147548, 11360668, 11407262, 11360756, 11360758, 11147546, 11407204]"
10842,"[12407696, 12657626, 12696914, 11407170, 11147548, 11360668, 11407262, 11360756, 11360758, 11147546]"
10850,"[11659686, 11407170, 11147548, 11360668, 11407262, 11360756, 11360758, 11147546, 11407204, 11360962]"
10860,"[12407400, 11659436, 11659960, 11660000, 12360382, 12371358, 12406922, 12407224, 12407420, 12407770]"
10865,"[12657774, 12658552, 12658584, 13038974, 11407170, 11360668, 11147548, 11360688, 11147546, 11407204]"
10875,"[13039024, 13039052, 13039922, 13039934, 11407170, 11360668, 11147548, 11360688, 11147546, 11407204]"
10882,"[11148440, 12407686, 12407694, 13038882, 13039560, 13039704, 11659030, 11659780, 11659836, 11714566]"
10884,"[12406996, 11659146, 11659158, 11659250, 12406872, 12657494, 11407170, 11360668, 11147548, 11360688]"
10890,"[12436460, 11145664, 11145728, 11659146, 11659420, 12407400, 12657482, 13039080, 11407170, 11360668]"
10895,"[12657598, 12658634, 13038950, 13039668, 13039742, 12407690, 11659824, 13039896, 11659834, 12407748]"
10899,"[13039746, 11360668, 11360688, 11659004, 11407170, 12371282, 11360758, 12371276, 12658000, 11147548]"
10900,"[11659538, 12407754, 13039806, 11360668, 11360688, 11659004, 11407170, 12371282, 11360758, 12371276]"
10909,"[12696926, 11360668, 11360688, 11659004, 11407170, 12371282, 11360758, 12371276, 12658000, 11147548]"
10934,"[11361044, 11659342, 12360434, 12407656, 12657582, 12657734, 12658502, 12658534, 12658564, 12658598]"
10946,"[11659780, 11659842, 12407694, 11360668, 11360688, 11659004, 11407170, 12371282, 11360758, 12371276]"
10988,"[12322666, 11407400, 11659528, 11659616, 11659764, 12658270, 13039848, 11360668, 11360688, 11659004]"
10997,"[12407386, 11659004, 11360668, 11360688, 12371282, 12371276, 11407170, 11360758, 12658000, 11149198]"
11020,"[12406930, 12406932, 12657622, 12936780, 11659004, 11360668, 12371282, 11360688, 12371276, 11407170]"
11036,"[11659860, 13039518, 11659004, 11360668, 12371282, 11360688, 12371276, 11407170, 12658000, 11360758]"
11061,"[11360912, 12406920, 11659004, 11360668, 12371282, 11360688, 12371276, 12658000, 11407170, 11360758]"
11086,"[11407152, 12407738, 13038848, 13038868, 13039524, 11659004, 11360668, 12371282, 11360688, 12371276]"
11098,"[12360428, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11407170, 11360758, 11149198]"
11112,"[12407394, 12407840, 12360464, 12657360, 12658386, 11659004, 11360668, 11360688, 12371282, 12371276]"
11121,"[12322660, 12407628, 12658248, 12406886, 13039026, 13039500, 11659004, 11360668, 11360688, 12371282]"
11127,"[12658202, 12658214, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11407170, 11360758]"
11140,"[11659740, 13038864, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11407170, 11360758]"
11143,"[11360708, 11659706, 12657510, 12657654, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000]"
11204,"[12658344, 12407382, 12407650, 12407800, 12657540, 12658232, 12322654, 12396562, 12407728, 12658262]"
11220,"[12406870, 12406954, 12407030, 12407802, 12407932, 13038942, 13039020, 13039830, 11659004, 11360668]"
11245,"[13038920, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11407170, 11360758, 11149198]"
11256,"[11407274, 12658364, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11360758, 11149198]"
11257,"[12407036, 14121846, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11360758, 11149198]"
11258,"[12407132, 12407158, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11360758, 11149198]"
11259,"[12658354, 12658574, 13039506, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11360758]"
11263,"[13039778, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11360758, 11149198, 11407170]"
11277,"[11659812, 12322654, 12360438, 12407742, 12407832, 12407924, 12657630, 12658350, 12658494, 13039518]"
11279,"[12657714, 12658512, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11360758, 11149198]"
11288,"[11659956, 12371246, 12657642, 12657722, 12658204, 11659004, 11360668, 11360688, 12371282, 12371276]"
11294,"[11360894, 11407374, 11407382, 11603770, 11659538, 11659550, 11659588, 12445164, 12445202, 12936734]"
11304,"[12658512, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11149198, 11147534, 11150104]"
11307,"[12371376, 12657386, 12658506, 12658512, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000]"
11310,"[11407172, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11149198, 11147534, 11150104]"
11325,"[12371370, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11149198, 11147534, 11150104]"
11335,"[12658294, 11659004, 11360668, 11360688, 12371282, 12371276, 12658000, 11149198, 11147534, 11150104]"
11397,"[13039554, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198, 11147534, 11150104]"
11410,"[13202644, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198, 11147534, 11150104]"
11414,"[12657596, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198, 11147534, 11150104]"
11431,"[11145748, 12658226, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198, 11147534]"
11438,"[13202646, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198, 11147534, 11150104]"
11441,"[12657966, 12658052, 12658438, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198]"
11448,"[12407542, 11660188, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198, 11147534]"
11450,"[11659026, 12658120, 12658534, 11361056, 13039540, 12360438, 12407012, 12407124, 12407440, 12407504]"
11452,"[11361056, 11461030, 11659526, 12658502, 12658618, 12658620, 11659004, 12371282, 11360668, 11360688]"
11478,"[12407444, 12657724, 11659004, 12371282, 11360668, 12371276, 11360688, 12658000, 11149198, 11147534]"
11482,"[12407420, 12658584, 11659004, 12371282, 11360668, 12371276, 11360688, 12658000, 11149198, 11147534]"
11483,"[12657364, 12657384, 12658154, 12658158, 12658296, 11659004, 12371282, 11360668, 12371276, 11360688]"
11502,"[12406972, 11659004, 12371282, 11360668, 11360688, 12371276, 12658000, 11149198, 11147534, 11150104]"
11523,"[12657612, 11141324, 11603770, 11603772, 11659346, 11460854, 11659422, 12407422, 12657436, 13017336]"
11527,"[12657500, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11149198, 12658062, 11147534]"
11536,"[11659206, 12658130, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11149198, 12658062]"
11548,"[11659552, 13039516, 13039518, 12371282, 11659004, 12658000, 12371276, 11360668, 11360688, 12658062]"
11552,"[11659236, 12658482, 11360860, 11360928, 11361064, 11407162, 11407406, 11659964, 11714428, 12360422]"
11558,"[12696914, 11714426, 12407014, 12657618, 12371282, 12658000, 12371276, 11659004, 11360668, 11360688]"
11562,"[11660076, 12371282, 12658000, 12371276, 11659004, 11360668, 11360688, 12658062, 12657796, 12658002]"
11564,"[11603770, 11407142, 12407400, 12371282, 12658000, 12371276, 11659004, 11360668, 11360688, 12658062]"
11581,"[11659238, 12406906, 12407496, 12371282, 12371276, 12658000, 11659004, 11360668, 11360688, 12658062]"
11596,"[12371378, 12371282, 11659004, 12658000, 12371276, 11360668, 11360688, 13039892, 11149198, 11147534]"
11616,"[11658992, 11659964, 11659004, 12371282, 12371276, 12658000, 11360668, 11360688, 11147534, 11149198]"
11621,"[11660202, 11659004, 12371282, 12371276, 12658000, 11360668, 11360688, 11147534, 11149198, 11150104]"
11626,"[12407478, 12407480, 12407678, 11659004, 12371282, 12371276, 12658000, 11360668, 11360688, 11147534]"
11660,"[11460780, 11591770, 11658950, 12658232, 12936776, 13039026, 11659004, 12371282, 12371276, 12658000]"
11661,"[11659538, 11659836, 13039714, 13039776, 11407152, 11460766, 11659564, 11659842, 12407686, 12657700]"
11671,"[11147268, 12407038, 12407224, 12657778, 12658620, 13038926, 13039902, 11659004, 12371282, 12371276]"
11673,"[12407006, 11659004, 12371282, 12371276, 12658000, 11360668, 11360688, 11147534, 11149198, 11150104]"
11674,"[11659814, 12360424, 12658438, 12658484, 11659004, 12371282, 12371276, 12658000, 11360668, 11360688]"
11680,"[11659852, 12406950, 12657540, 12658214, 12658620, 11659004, 12371282, 12371276, 12658000, 11360668]"
11692,"[12407154, 13038832, 11659004, 12371282, 12371276, 12658000, 11360668, 11360688, 11147534, 11149198]"
11697,"[13039516, 11659004, 12371282, 12371276, 12658000, 11360668, 11360688, 11147534, 11149198, 11150104]"
11730,"[12322660, 11659004, 12371282, 12371276, 11360668, 12658000, 11360688, 11147534, 11149198, 11150104]"
11732,"[12406886, 11659004, 12371282, 12371276, 11360668, 12658000, 11360688, 11147534, 11149198, 11150104]"
11740,"[11141324, 11659056, 11659146, 12371342, 12407440, 12657580, 13072610, 11659004, 12371282, 12371276]"
11745,"[11659222, 12360438, 12407398, 12657426, 12657436, 12657564, 12657692, 11659004, 12371282, 12371276]"
11771,"[11659244, 12658126, 12658464, 13038832, 13039554, 13039764, 11659004, 12371282, 11360668, 12371276]"
11780,"[12657442, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11149198, 11150104]"
11782,"[11659878, 12657448, 12658396, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534]"
11785,"[13039820, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11149198, 11150104]"
11805,"[12406996, 11460780, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11149198]"
11812,"[12658398, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11149198, 11150104]"
11831,"[11659526, 12360418, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104]"
11860,"[14110868, 11360870, 11659026, 11659570, 11714428, 11714492, 12407450, 12407452, 12657484, 12657650]"
11885,"[11407152, 11659576, 12371374, 11360760, 11659716, 12322658, 12371368, 12407798, 12371282, 11659004]"
11887,"[12657500, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 11149198]"
11924,"[12658320, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 11149198]"
11946,"[11360912, 12657618, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104]"
11950,"[11659456, 11659934, 11659936, 12371322, 12371342, 13038934, 12371282, 11659004, 12371276, 11360668]"
11953,"[13039518, 13039552, 13039556, 11659020, 13039498, 13039844, 12371282, 11659004, 12371276, 11360668]"
11965,"[11407264, 11659734, 12371368, 12407754, 12407770, 12407798, 12658262, 12658450, 12371282, 11659004]"
11970,"[11659544, 11659606, 11659722, 12658098, 12371382, 12371282, 11659004, 12371276, 11360668, 11360688]"
11974,"[12658486, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 11149198]"
11976,"[12407154, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 11149198]"
11989,"[12407402, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12004,"[11658984, 11659242, 12657482, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534]"
12006,"[11659652, 12371314, 12657748, 12658374, 12658414, 12658592, 12658674, 12371282, 11659004, 12371276]"
12016,"[12406890, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12031,"[12658604, 13039026, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104]"
12033,"[11659736, 11659780, 12407748, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534]"
12046,"[12406904, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 11149198]"
12052,"[12399312, 11360964, 11659178, 12371262, 12371342, 12406874, 12407450, 12407832, 12407864, 12407926]"
12061,"[11659250, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 11149198]"
12062,"[13039806, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 11149198]"
12063,"[11660132, 11660222, 13653566, 13653600, 13653668, 11659004, 12371282, 12371276, 11360668, 11360688]"
12072,"[12437168, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12075,"[11360672, 11659624, 12407702, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534]"
12076,"[11659178, 12658488, 13039440, 13039474, 13039482, 13039498, 13039626, 13039776, 11659004, 12371282]"
12108,"[12407828, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12110,"[11360778, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12113,"[12396536, 12658190, 13038948, 13038962, 13039548, 11659004, 12371282, 12371276, 11360668, 11360688]"
12118,"[11460968, 11659564, 12407782, 13039624, 13039818, 11659004, 12371282, 12371276, 11360668, 11360688]"
12131,"[11360932, 13039682, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104]"
12145,"[13039648, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12151,"[12657582, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12152,"[11407224, 11659220, 11659780, 11714570, 12360404, 12371926, 12406888, 12406972, 12406990, 12407456]"
12157,"[11659580, 11659646, 11659734, 12407824, 12658362, 11659616, 12407798, 11360760, 11360994, 11360996]"
12173,"[12658362, 12658426, 13038858, 11659004, 12371282, 12371276, 11360668, 11360688, 12658000, 11147534]"
12209,"[13039546, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104, 13039892]"
12267,"[11361056, 11659024, 11659346, 11659626, 11659632, 11659654, 11659688, 11659736, 11714428, 12322666]"
12273,"[12406870, 13038832, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104]"
12274,"[11360996, 11659548, 11659604, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534]"
12281,"[11659902, 12371376, 12371282, 11659004, 12371276, 11360668, 11360688, 12658000, 11147534, 11150104]"
12285,"[11360878, 11659142, 11659240, 12360376, 12407008, 12657560, 12696928, 12371282, 11659004, 12371276]"
12331,"[11660156, 12407176, 12657990, 12658068, 12371282, 12371276, 11659004, 11360668, 11360688, 12658000]"
12339,"[11659582, 11659934, 13039848, 12658274, 12696914, 12371282, 12371276, 11659004, 11360668, 11360688]"
12344,"[12658364, 12407132, 12371282, 12371276, 11659004, 11360668, 11360688, 12658000, 11147534, 11150104]"
12394,"[11659086, 12657532, 12371282, 12371276, 11659004, 11360668, 11360688, 12658000, 11147534, 11150104]"
